Title,Author,Publication Year
Personal im öffentlichen Dienst : Eintritt u. Karrieren; Personaluntersuchung / Niklas Luhmann; Renate Mayntz. Unter Mitarb. von Rainer Koch u. Elmar Lange,"Luhmann, Niklas [Verfasser]; Mayntz, Renate [Verfasser]",1973
Teoria della società o tecnologia sociale : che cosa offre la ricerca del sistema sociale / Jürgen Habermas ; Niklas Luhmann. Trad. R. Di Corato,"Habermas, Jürgen [Verfasser]; Luhmann, Niklas [Verfasser]",1973
Vertrauen : e. Mechanismus d. Reduktion sozialer Komplexität / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1973
Zweckbegriff und Systemrationalität : über d. Funktion von Zwecken in sozialen Systemen / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1973
1.,,1972
2.,,1972
"Religion, System und Sozialisation / Karl-Wilhelm Dahm; Niklas Luhmann; Dieter Stoodt","Dahm, Karl-Wilhelm [Verfasser]; Luhmann, Niklas [Verfasser]; Stoodt, Dieter [Verfasser]",1972
Politische Planung : Aufsätze z. Soziologie von Politik u. Verwaltung. / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1971
Soziologische Aufklärung : Aufsätze z. Theorie sozialer Systeme / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1971
Gesellschaftliche Organisationen / Niklas Luhmann,"Luhmann, Niklas [Mitwirkender]",1970
Soziologische Aufklärung : Aufsätze z. Theorie sozialer Systeme / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1970
Legitimation durch Verfahren / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1969
Moderne Systemtheorien als Form gesamtgesellschaftlicher Analyse,"Luhmann, Niklas [Verfasser]; Adorno, Theodor W. [Herausgeber]",1969
Vertrauen : Ein Mechanismus d. Reduktion sozialer Komplexität / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1968
Zweckbegriff und Systemrationalität : Über d. Funktion von Zwecken in sozialen Systemen / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1968
"Automation in der öffentlichen Verwaltung : Aufgaben und Wirkungsmöglichkeiten von Raumordnung und Landesplanung ; Vortr. geh. auf e. Arbeitstagg f. Führungskräfte d. Polizei / Luhmann ; Wilhelm Wortmann. Veranst. v. d. Gewerkschaft d. Polizei, Landesbez. Niedersachsen","Luhmann, Niklas [Verfasser]; Wortmann, Wilhelm [Verfasser]",1966
Recht und Automation in der öffentlichen Verwaltung : (Eine verwaltungswissenschaftl. Unters),"Luhmann, Niklas [Verfasser]",1966
Recht und Automation in der öffentlichen Verwaltung : Eine verwaltungswiss. Untersuchung / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1966
Theorie der Verwaltungswissenschaft : Bestandsaufnahme u. Entwurf / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1966
Grundrechte als Institution : Ein Beitr. z. polit. Soziologie / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1965
Öffentlich-rechtliche Entschädigung rechtspolitisch betrachtet / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1965
Funktionen und Folgen formaler Organisation / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1964
Verwaltungsfehler und Vertrauensschutz : Möglichkeiten gesetzl. Regelung d. Rücknehmbarkeit von Verwaltungsakten / Franz Becker ; Niklas Luhmann,"Becker, Franz Verfasser]; [Luhmann, Niklas [Verfasser]",1963
Das Erziehungssystem der Gesellschaft (Auszug) : Kapitel 7: „Selbstbeschreibungen“ / von Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2001
Die Gesellschaft der Gesellschaft / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",
Die Gesellschaft der Gesellschaft / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",
Die Gesellschaft der Gesellschaft / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",
Društvo društva / Niklas Luhmann. Pogovor i prijevod s nemačkoga Kiril Miladinov,"Luhmann, Niklas [Verfasser]",
Einführung in die Systemtheorie : Vorlesung Wintersemester 1991/1992 / Niklas Luhmann,"Luhmann, Niklas [Mitwirkender]",
Gesellschaftsstruktur und Semantik : Studien zur Wissenssoziologie der modernen Gesellschaft / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",
Gesellschaftsstruktur und Semantik : Studien zur Wissenssoziologie der modernen Gesellschaft / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",
Kunst als Medium gesellschaftlicher Kommunikation,"Luhmann, Niklas [Verfasser]",2022
"Nachtflug der Eule : 150 Stimmen zum Werk von Niklas Luhmann : Gedenkbuch zum 15. Todestag von Niklas Luhmann, 8. Dezember 1927 Lüneburg - 6. November 1998 Oerlinghausen / hrsg. von Magdalena Tzaneva","Tzaneva, Magdalena [Herausgeber]; Bakken, Tore [Mitwirkender]; Berghaus, Margot [Mitwirkender]; Capra, Fritjof [Mitwirkender]; Estrada Saavedra, Marco Antonio [Mitwirkender]; Flaig, Egon [Mitwirkender]; Füllsack, Manfred [Mitwirkender]; Guggenberger, Wilhelm [Mitwirkender]; Helmstetter, Rudolf [Mitwirkender]; Kleve, Heiko [Mitwirkender]; Leite Gonçalves, Guilherme [Mitwirkender]; Leydesdorff, Loet [Mitwirkender]; Männle, Philipp [Mitwirkender]; Pahl, Hanno [Mitwirkender]; Philippopoulos-Mihalopoulos, Andreas [Mitwirkender]; Pott, Hans-Georg [Mitwirkender]; Rabault, Huges [Mitwirkender]; Rudolf, Florence [Mitwirkender]; Schäfers, Bernhard [Mitwirkender]; Seiffert, Jens [Mitwirkender]; Soeffner, Hans-Georg [Mitwirkender]; Strasser, Hermann [Mitwirkender]; Strate, Lance [Mitwirkender]; Thornhill, Chris [Mitwirkender]; Tönnies, Sibylle [Mitwirkender]; Wiik, Eric Lawrence [Mitwirkender]",
Obščestvo obščestva = Gesellschaft der Gesellschaft / Niklas Luman,"Luhmann, Niklas [Verfasser]",
Rechtssoziologie / Niklas Luhmann. [Hrsg.-Assistent: Eginhard Hora. Red.: Ursula Einbeck u. a.],"Luhmann, Niklas [Verfasser]",
Shakai-no-hō / Nikurasu Rūman. Baba Yasuo ... yaku,"Luhmann, Niklas [Verfasser]",
Shakai-no-shakai / Nikurasu Rūman. Baba Yasuo ... yaku,"Luhmann, Niklas [Verfasser]",
Shakai-shisutemu-riron / Nikorasu Rūman,"Luhmann, Niklas [Verfasser]",
Soziologische Aufklärung : 1 - 6 / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",
Soziologische Aufklärung : Aufsätze z. Theorie sozialer Systeme / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",
Theorie der Gesellschaft / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",
Theory of society / Niklas Luhmann. Transl. by Rhodes Barrett,"Luhmann, Niklas [Verfasser]",
